"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","72","211722","0.0-72.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","73","214727","0.0-73.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","74","217820","0.0-74.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","","call-function","75","217820","0.0-75.0","","","","","","","","",""
"","2126.7999999821186","survey-likert","76","219948","0.0-76.0","","","","","","","{""judgement"":1}","[0]","1"
"","1316.0999999940395","survey-likert","77","221265","0.0-77.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","78","221265","0.0-78.0","","","","","","","","",""
"","null","html-keyboard-response","79","224271","0.0-79.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","80","227382","0.0-80.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","81","230384","0.0-81.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","82","233465","0.0-82.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","","call-function","83","233466","0.0-83.0","","","","","","","","",""
"","2341.199999988079","survey-likert","84","235808","0.0-84.0","","","","","","","{""judgement"":0}","[0]","1"
"","1413.5","survey-likert","85","237222","0.0-85.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":1824.699999988079},{""page_index"":1,""viewing_time"":404.09999999403954},{""page_index"":2,""viewing_time"":266.2000000178814}]","2495.0999999940395","instructions","86","239718","0.0-86.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":226.09999999403954},{""page_index"":1,""viewing_time"":194.09999999403954},{""page_index"":2,""viewing_time"":969.1999999880791}]","1389.5","instructions","87","241108","0.0-87.0","","","","","","","","",""
"","","call-function","88","241108","0.0-88.0","","","","","","","","",""
"","null","html-keyboard-response","89","244113","0.0-89.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
