"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"[{""page_index"":0,""viewing_time"":984.8000000119209},{""page_index"":1,""viewing_time"":3525.4000000059605},{""page_index"":2,""viewing_time"":882.7999999821186}]","5393.0999999940395","instructions","172","557761","0.0-172.0","","","","","","","","",""
"","","call-function","173","557762","0.0-173.0","","","","","","","","",""
"","null","html-keyboard-response","174","560765","0.0-174.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","175","563884","0.0-175.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713017.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","176","566888","0.0-176.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","177","570050","0.0-177.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713017.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","178","570050","0.0-178.0","","","","","","","","",""
"","3832.5","survey-likert","179","573884","0.0-179.0","","","","","","","{""judgement"":0}","[0]","0"
"","1760.8999999761581","survey-likert","180","575646","0.0-180.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","181","575646","0.0-181.0","","","","","","","","",""
"","null","html-keyboard-response","182","578654","0.0-182.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","183","581838","0.0-183.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159904.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","184","584843","0.0-184.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","185","588055","0.0-185.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159904.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","186","588055","0.0-186.0","","","","","","","","",""
"","2260.4000000059605","survey-likert","187","590316","0.0-187.0","","","","","","","{""judgement"":0}","[0]","0"
"","1752.5","survey-likert","188","592069","0.0-188.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","189","592070","0.0-189.0","","","","","","","","",""
"","null","html-keyboard-response","190","595072","0.0-190.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","191","598300","0.0-191.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592367.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","192","601304","0.0-192.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","193","604681","0.0-193.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592367.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","194","604682","0.0-194.0","","","","","","","","",""
"","5379.800000011921","survey-likert","195","610062","0.0-195.0","","","","","","","{""judgement"":0}","[0]","0"
"","2035.800000011921","survey-likert","196","612099","0.0-196.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","197","612099","0.0-197.0","","","","","","","","",""
"","null","html-keyboard-response","198","615104","0.0-198.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","199","618254","0.0-199.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592656.bmppp95_L1V1_freeview_scrambled_mapOnly.mp4","","",""
