"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"3767.0950000000885","{""pre-1"":3}","[0]","survey-likert","87","554223","0.0-87.0","mmt4o8yy","","","","","",""
"6619.515000000014","{""pre-2"":0}","[0]","survey-likert","88","560843","0.0-88.0","mmt4o8yy","","","","","",""
"11494.834999999963","{""pre-3"":0}","[0]","survey-likert","89","572339","0.0-89.0","mmt4o8yy","","","","","",""
"2535.1450000000186","{""post-5"":3}","[0]","survey-likert","90","574875","0.0-90.0","mmt4o8yy","","","","","",""
"","","","call-function","91","574875","0.0-91.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","92","577941","0.0-92.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592934.bmp_pp63_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","93","577942","0.0-93.0","mmt4o8yy","","","","","",""
"6941.900000000023","{""pre-1"":2}","[0]","survey-likert","94","584884","0.0-94.0","mmt4o8yy","","","","","",""
"3799.719999999972","{""pre-2"":1}","[0]","survey-likert","95","588685","0.0-95.0","mmt4o8yy","","","","","",""
"3433.1049999999814","{""pre-3"":1}","[0]","survey-likert","96","592119","0.0-96.0","mmt4o8yy","","","","","",""
"2546.430000000051","{""post-5"":2}","[0]","survey-likert","97","594667","0.0-97.0","mmt4o8yy","","","","","",""
"","","","call-function","98","594668","0.0-98.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","99","597759","0.0-99.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159813.bmp_pp79_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","100","597760","0.0-100.0","mmt4o8yy","","","","","",""
"5484.95000000007","{""pre-1"":2}","[0]","survey-likert","101","603246","0.0-101.0","mmt4o8yy","","","","","",""
"2230.2900000000373","{""pre-2"":2}","[0]","survey-likert","102","605477","0.0-102.0","mmt4o8yy","","","","","",""
"2977.280000000028","{""pre-3"":1}","[0]","survey-likert","103","608456","0.0-103.0","mmt4o8yy","","","","","",""
"3133.1600000000326","{""post-5"":3}","[0]","survey-likert","104","611590","0.0-104.0","mmt4o8yy","","","","","",""
"","","","call-function","105","611590","0.0-105.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","106","614664","0.0-106.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/61537.bmp_pp73_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","107","614664","0.0-107.0","mmt4o8yy","","","","","",""
"4598.055000000051","{""pre-1"":3}","[0]","survey-likert","108","619264","0.0-108.0","mmt4o8yy","","","","","",""
"2530.9499999999534","{""pre-2"":0}","[0]","survey-likert","109","621796","0.0-109.0","mmt4o8yy","","","","","",""
"4946.489999999991","{""pre-3"":0}","[0]","survey-likert","110","626743","0.0-110.0","mmt4o8yy","","","","","",""
"2840.179999999935","{""post-5"":3}","[0]","survey-likert","111","629584","0.0-111.0","mmt4o8yy","","","","","",""
"","","","call-function","112","629585","0.0-112.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","113","632651","0.0-113.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592727.bmp_pp59_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","114","632651","0.0-114.0","mmt4o8yy","","","","","",""
"3799.7900000000373","{""pre-1"":1}","[0]","survey-likert","115","636452","0.0-115.0","mmt4o8yy","","","","","",""
"2929.0500000000466","{""pre-2"":2}","[0]","survey-likert","116","639382","0.0-116.0","mmt4o8yy","","","","","",""
"3987.545000000042","{""pre-3"":3}","[0]","survey-likert","117","643371","0.0-117.0","mmt4o8yy","","","","","",""
"4108.515000000014","{""post-5"":1}","[0]","survey-likert","118","647480","0.0-118.0","mmt4o8yy","","","","","",""
"","","","call-function","119","647480","0.0-119.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","120","650550","0.0-120.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159829.bmp_pp91_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","121","650550","0.0-121.0","mmt4o8yy","","","","","",""
"7784.490000000107","{""pre-1"":1}","[0]","survey-likert","122","658336","0.0-122.0","mmt4o8yy","","","","","",""
"5940.0599999999395","{""pre-2"":3}","[0]","survey-likert","123","664278","0.0-123.0","mmt4o8yy","","","","","",""
"2745.5800000000745","{""pre-3"":3}","[0]","survey-likert","124","667025","0.0-124.0","mmt4o8yy","","","","","",""
"3303.7649999998976","{""post-5"":1}","[0]","survey-likert","125","670330","0.0-125.0","mmt4o8yy","","","","","",""
"","","","call-function","126","670331","0.0-126.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","127","673401","0.0-127.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159515.bmp_pp84_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","128","673402","0.0-128.0","mmt4o8yy","","","","","",""
"8678.985000000102","{""pre-1"":2}","[0]","survey-likert","129","682082","0.0-129.0","mmt4o8yy","","","","","",""
"5016.880000000005","{""pre-2"":2}","[0]","survey-likert","130","687099","0.0-130.0","mmt4o8yy","","","","","",""
"3510.164999999921","{""pre-3"":1}","[0]","survey-likert","131","690611","0.0-131.0","mmt4o8yy","","","","","",""
"2569.930000000051","{""post-5"":2}","[0]","survey-likert","132","693182","0.0-132.0","mmt4o8yy","","","","","",""
"","","","call-function","133","693182","0.0-133.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","134","696242","0.0-134.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592619.bmp_pp56_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","135","696243","0.0-135.0","mmt4o8yy","","","","","",""
"9317","{""pre-1"":1}","[0]","survey-likert","136","705561","0.0-136.0","mmt4o8yy","","","","","",""
"5520.710000000079","{""pre-2"":1}","[0]","survey-likert","137","711082","0.0-137.0","mmt4o8yy","","","","","",""
"4966.334999999963","{""pre-3"":1}","[0]","survey-likert","138","716050","0.0-138.0","mmt4o8yy","","","","","",""
"3611.0650000000605","{""post-5"":2}","[0]","survey-likert","139","719662","0.0-139.0","mmt4o8yy","","","","","",""
"","","","call-function","140","719663","0.0-140.0","mmt4o8yy","","","","","",""
