"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"4066.5100000000093","{""pre-3"":0}","[0]","survey-likert","68","560550","0.0-68.0","pwkqzjyl","","","","","",""
"2789.1350000000093","{""post-5"":2}","[0]","survey-likert","69","563341","0.0-69.0","pwkqzjyl","","","","","",""
"","","","call-function","70","563341","0.0-70.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","71","566409","0.0-71.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159829.bmp_pp91_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","72","566409","0.0-72.0","pwkqzjyl","","","","","",""
"9555.774999999907","{""pre-1"":0}","[0]","survey-likert","73","575966","0.0-73.0","pwkqzjyl","","","","","",""
"4185.109999999986","{""pre-2"":2}","[0]","survey-likert","74","580152","0.0-74.0","pwkqzjyl","","","","","",""
"6930.165000000037","{""pre-3"":1}","[0]","survey-likert","75","587083","0.0-75.0","pwkqzjyl","","","","","",""
"4296.864999999991","{""post-5"":1}","[0]","survey-likert","76","591382","0.0-76.0","pwkqzjyl","","","","","",""
"","","","call-function","77","591383","0.0-77.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","78","594452","0.0-78.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713796.bmp_pp84_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","79","594453","0.0-79.0","pwkqzjyl","","","","","",""
"2351.679999999935","{""pre-1"":0}","[0]","survey-likert","80","596806","0.0-80.0","pwkqzjyl","","","","","",""
"2176.3549999999814","{""pre-2"":2}","[0]","survey-likert","81","598983","0.0-81.0","pwkqzjyl","","","","","",""
"4861.20000000007","{""pre-3"":2}","[0]","survey-likert","82","603846","0.0-82.0","pwkqzjyl","","","","","",""
"5323.255000000005","{""post-5"":0}","[0]","survey-likert","83","609170","0.0-83.0","pwkqzjyl","","","","","",""
"","","","call-function","84","609170","0.0-84.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","85","612234","0.0-85.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/498149.bmp_pp99_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","86","612235","0.0-86.0","pwkqzjyl","","","","","",""
"5896.170000000042","{""pre-1"":0}","[0]","survey-likert","87","618132","0.0-87.0","pwkqzjyl","","","","","",""
"9295.900000000023","{""pre-2"":3}","[0]","survey-likert","88","627429","0.0-88.0","pwkqzjyl","","","","","",""
"5001.474999999977","{""pre-3"":2}","[0]","survey-likert","89","632432","0.0-89.0","pwkqzjyl","","","","","",""
"3522.5400000000373","{""post-5"":1}","[0]","survey-likert","90","635955","0.0-90.0","pwkqzjyl","","","","","",""
"","","","call-function","91","635956","0.0-91.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","92","639032","0.0-92.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713371.bmp_pp68_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","93","639033","0.0-93.0","pwkqzjyl","","","","","",""
"2466","{""pre-1"":0}","[0]","survey-likert","94","641500","0.0-94.0","pwkqzjyl","","","","","",""
"3892.685000000056","{""pre-2"":2}","[0]","survey-likert","95","645394","0.0-95.0","pwkqzjyl","","","","","",""
"2472.5749999999534","{""pre-3"":2}","[0]","survey-likert","96","647869","0.0-96.0","pwkqzjyl","","","","","",""
"2925.774999999907","{""post-5"":0}","[0]","survey-likert","97","650796","0.0-97.0","pwkqzjyl","","","","","",""
"","","","call-function","98","650797","0.0-98.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","99","653867","0.0-99.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713513.bmp_pp62_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","100","653867","0.0-100.0","pwkqzjyl","","","","","",""
"3891.875","{""pre-1"":0}","[0]","survey-likert","101","657760","0.0-101.0","pwkqzjyl","","","","","",""
"6882.270000000019","{""pre-2"":2}","[0]","survey-likert","102","664644","0.0-102.0","pwkqzjyl","","","","","",""
"3270.3549999999814","{""pre-3"":2}","[0]","survey-likert","103","667915","0.0-103.0","pwkqzjyl","","","","","",""
"3778.914999999921","{""post-5"":1}","[0]","survey-likert","104","671695","0.0-104.0","pwkqzjyl","","","","","",""
"","","","call-function","105","671696","0.0-105.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","106","674774","0.0-106.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/713211.bmp_pp100_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","107","674775","0.0-107.0","pwkqzjyl","","","","","",""
"4463.130000000005","{""pre-1"":0}","[0]","survey-likert","108","679239","0.0-108.0","pwkqzjyl","","","","","",""
"9067.580000000075","{""pre-2"":1}","[0]","survey-likert","109","688307","0.0-109.0","pwkqzjyl","","","","","",""
"2930.015000000014","{""pre-3"":0}","[0]","survey-likert","110","691238","0.0-110.0","pwkqzjyl","","","","","",""
"4892.254999999888","{""post-5"":2}","[0]","survey-likert","111","696132","0.0-111.0","pwkqzjyl","","","","","",""
"","","","call-function","112","696133","0.0-112.0","pwkqzjyl","","","","","",""
