"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"956.015000000014","","","categorize-html","70","561353","0.0-70.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","71","561857","0.0-71.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","72","561858","0.0-72.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","73","563359","0.0-73.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","74","566467","0.0-74.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/713679.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","75","567970","0.0-75.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","76","571039","0.0-76.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/713679.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","77","571039","0.0-77.0","e04s1fqv","","","","","","","",""
"1702.2550000000047","","","categorize-html","78","574748","0.0-78.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","79","575255","0.0-79.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","80","575255","0.0-80.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","81","576761","0.0-81.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","82","579881","0.0-82.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1592951.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","83","581386","0.0-83.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","84","584489","0.0-84.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1592951.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","85","584489","0.0-85.0","e04s1fqv","","","","","","","",""
"773.0750000000698","","","categorize-html","86","587265","0.0-86.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","87","587768","0.0-87.0","e04s1fqv",""," ","null","","","","",""
"14045.790000000037","","","instructions","88","601814","0.0-88.0","e04s1fqv","[{""page_index"":0,""viewing_time"":2607.515000000014},{""page_index"":1,""viewing_time"":9458.045000000042},{""page_index"":2,""viewing_time"":1980.0200000000186}]","","","","","","",""
"8217.640000000014","","","instructions","89","610032","0.0-89.0","e04s1fqv","[{""page_index"":0,""viewing_time"":1468.6749999999302},{""page_index"":1,""viewing_time"":5502.82500000007},{""page_index"":2,""viewing_time"":1246.030000000028}]","","","","","","",""
"","","","call-function","90","610032","0.0-90.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","91","611534","0.0-91.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","92","614617","0.0-92.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1593084.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","93","616121","0.0-93.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","94","619203","0.0-94.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1593084.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","95","619204","0.0-95.0","e04s1fqv","","","","","","","",""
"1162.594999999972","","","categorize-html","96","622369","0.0-96.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","97","622874","0.0-97.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","98","622874","0.0-98.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","99","624377","0.0-99.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","100","627453","0.0-100.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/713392.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","101","628957","0.0-101.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","102","632075","0.0-102.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/713392.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","103","632076","0.0-103.0","e04s1fqv","","","","","","","",""
"826.8449999999721","","","categorize-html","104","634909","0.0-104.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","105","635411","0.0-105.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","106","635412","0.0-106.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","107","636918","0.0-107.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","108","639993","0.0-108.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1591858.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","109","641494","0.0-109.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","110","644681","0.0-110.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1591858.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","111","644681","0.0-111.0","e04s1fqv","","","","","","","",""
"3261.090000000084","","","categorize-html","112","649945","0.0-112.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","113","650451","0.0-113.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","114","650451","0.0-114.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","115","651956","0.0-115.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
