"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","html-keyboard-response","65","320300","0.0-65.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","66","320300","0.0-66.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","67","321801","0.0-67.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","68","324907","0.0-68.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/1592656.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","69","326414","0.0-69.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","70","329522","0.0-70.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/1592656.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","71","329524","0.0-71.0","wt61tbc5","","","","","","","",""
"1496.0199999999604","","","categorize-html","72","333024","0.0-72.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","73","333530","0.0-73.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","74","333531","0.0-74.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","75","335033","0.0-75.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","76","338137","0.0-76.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/1160227.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","77","339643","0.0-77.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","78","342730","0.0-78.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/1160227.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","79","342731","0.0-79.0","wt61tbc5","","","","","","","",""
