"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"3706.2650000001304","","","instructions","90","1983106","0.0-90.0","l4vexvox","[{""page_index"":0,""viewing_time"":1684.0450000001583},{""page_index"":1,""viewing_time"":1236.1349999997765},{""page_index"":2,""viewing_time"":785.9750000000931}]","","","","","","",""
"2516.75","","","instructions","91","1985623","0.0-91.0","l4vexvox","[{""page_index"":0,""viewing_time"":762.5900000000838},{""page_index"":1,""viewing_time"":1140.8299999998417},{""page_index"":2,""viewing_time"":613.2150000000838}]","","","","","","",""
"","","","call-function","92","1985623","0.0-92.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","93","1987128","0.0-93.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","94","1990201","0.0-94.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/713681.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","95","1991704","0.0-95.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","96","1994766","0.0-96.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/713681.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","97","1994767","0.0-97.0","l4vexvox","","","","","","","",""
"860.0949999999721","","","categorize-html","98","1997630","0.0-98.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","99","1998133","0.0-99.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","100","1998134","0.0-100.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","101","1999638","0.0-101.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","102","2002713","0.0-102.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/285686.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","103","2004217","0.0-103.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","104","2007286","0.0-104.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/285686.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","105","2007287","0.0-105.0","l4vexvox","","","","","","","",""
"860.3899999998976","","","categorize-html","106","2010154","0.0-106.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","107","2010657","0.0-107.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","108","2010657","0.0-108.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","109","2012161","0.0-109.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","110","2015250","0.0-110.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1159392.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","111","2016755","0.0-111.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","112","2019859","0.0-112.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1159392.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","113","2019859","0.0-113.0","l4vexvox","","","","","","","",""
"751.7700000000186","","","categorize-html","114","2022613","0.0-114.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","115","2023115","0.0-115.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","116","2023115","0.0-116.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","117","2024619","0.0-117.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","118","2027711","0.0-118.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/498388.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","119","2029213","0.0-119.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","120","2032303","0.0-120.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/498388.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","121","2032303","0.0-121.0","l4vexvox","","","","","","","",""
