"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","html-keyboard-response","59","544684","0.0-59.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","60","547763","0.0-60.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1592394.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","61","549265","0.0-61.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","62","552374","0.0-62.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1592394.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","63","552374","0.0-63.0","vsy95au8","","","","","","","",""
"3057.1350000000093","","","categorize-html","64","557434","0.0-64.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","65","557938","0.0-65.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","66","557939","0.0-66.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","67","559441","0.0-67.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","68","562576","0.0-68.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/713135.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","69","564080","0.0-69.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","70","567199","0.0-70.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/713135.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","71","567200","0.0-71.0","vsy95au8","","","","","","","",""
"839.7099999999627","","","categorize-html","72","570045","0.0-72.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","73","570551","0.0-73.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","74","570552","0.0-74.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","75","572053","0.0-75.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","76","575193","0.0-76.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1159847.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","77","576698","0.0-77.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","78","579821","0.0-78.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1159847.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","79","579822","0.0-79.0","vsy95au8","","","","","","","",""
"5817.644999999902","","","categorize-html","80","587642","0.0-80.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","81","588144","0.0-81.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","82","588144","0.0-82.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","83","589650","0.0-83.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","84","592731","0.0-84.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/713328.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","85","594233","0.0-85.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","86","597300","0.0-86.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/713328.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","87","597301","0.0-87.0","vsy95au8","","","","","","","",""
"2058.530000000028","","","categorize-html","88","601362","0.0-88.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","89","601862","0.0-89.0","vsy95au8",""," ","null","","","","",""
"4050.715000000084","","","instructions","90","605913","0.0-90.0","vsy95au8","[{""page_index"":0,""viewing_time"":1261.4650000000838},{""page_index"":1,""viewing_time"":1622.0749999999534},{""page_index"":2,""viewing_time"":1167.0700000000652}]","","","","","","",""
"4876.7200000000885","","","instructions","91","610790","0.0-91.0","vsy95au8","[{""page_index"":0,""viewing_time"":1046.8400000000838},{""page_index"":1,""viewing_time"":2644.7649999998976},{""page_index"":2,""viewing_time"":1185.0050000000047}]","","","","","","",""
