"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","html-keyboard-response","143","488338","0.0-143.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","144","491413","0.0-144.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/150273.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","145","491414","0.0-145.0","tr82nfna","","","","","","","",""
"1310.990000000049","","","categorize-html","146","494727","0.0-146.0","tr82nfna","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","147","495232","0.0-147.0","tr82nfna",""," ","null","","","","",""
"","","","call-function","148","495232","0.0-148.0","tr82nfna","","","","","","","",""
"null","","","html-keyboard-response","149","496739","0.0-149.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","150","499839","0.0-150.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/497950.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","151","501341","0.0-151.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","152","504431","0.0-152.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_3/497950.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","153","504431","0.0-153.0","tr82nfna","","","","","","","",""
"749.6200000000536","","","categorize-html","154","507184","0.0-154.0","tr82nfna","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","155","507687","0.0-155.0","tr82nfna",""," ","null","","","","",""
"","","","call-function","156","507688","0.0-156.0","tr82nfna","","","","","","","",""
"null","","","html-keyboard-response","157","509191","0.0-157.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","158","512292","0.0-158.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/713858.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","159","513795","0.0-159.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","160","516895","0.0-160.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_3/713858.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","161","516895","0.0-161.0","tr82nfna","","","","","","","",""
"629.3349999999627","","","categorize-html","162","519529","0.0-162.0","tr82nfna","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","163","520035","0.0-163.0","tr82nfna",""," ","null","","","","",""
"","","","call-function","164","520035","0.0-164.0","tr82nfna","","","","","","","",""
"null","","","html-keyboard-response","165","521538","0.0-165.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","166","524648","0.0-166.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_3/1592857.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","167","526154","0.0-167.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","168","529246","0.0-168.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/1592857.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","169","529246","0.0-169.0","tr82nfna","","","","","","","",""
"622.6799999999348","","","categorize-html","170","531876","0.0-170.0","tr82nfna","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","171","532377","0.0-171.0","tr82nfna",""," ","null","","","","",""
"33978.69000000006","","","instructions","172","566357","0.0-172.0","tr82nfna","[{""page_index"":0,""viewing_time"":32267.5},{""page_index"":1,""viewing_time"":982.0250000000233},{""page_index"":2,""viewing_time"":729.0450000000419}]","","","","","","",""
"2461.5250000000233","","","instructions","173","568818","0.0-173.0","tr82nfna","[{""page_index"":0,""viewing_time"":776.2950000000419},{""page_index"":1,""viewing_time"":1069.2249999999767},{""page_index"":2,""viewing_time"":615.890000000014}]","","","","","","",""
"","","","call-function","174","568819","0.0-174.0","tr82nfna","","","","","","","",""
"null","","","html-keyboard-response","175","570324","0.0-175.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","176","573385","0.0-176.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_3/1159606.bmp_pp63_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","177","574889","0.0-177.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","178","577965","0.0-178.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/1159606.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","179","577965","0.0-179.0","tr82nfna","","","","","","","",""
"735.7950000000419","","","categorize-html","180","580704","0.0-180.0","tr82nfna","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","181","581207","0.0-181.0","tr82nfna",""," ","null","","","","",""
"","","","call-function","182","581207","0.0-182.0","tr82nfna","","","","","","","",""
"null","","","html-keyboard-response","183","582708","0.0-183.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","184","585770","0.0-184.0","tr82nfna","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_3/713450.bmp_pp52_L1_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","185","587276","0.0-185.0","tr82nfna","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
