"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"[{""page_index"":0,""viewing_time"":1114.5},{""page_index"":1,""viewing_time"":1052.5},{""page_index"":2,""viewing_time"":822.3000000044703}]","2989.5","instructions","87","205895","0.0-87.0","","","","","","","","",""
"","","call-function","88","205895","0.0-88.0","","","","","","","","",""
"","null","html-keyboard-response","89","208900","0.0-89.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","90","211974","0.0-90.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150303.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","91","214977","0.0-91.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","92","218056","0.0-92.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150303.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","93","218057","0.0-93.0","","","","","","","","",""
"","2731.39999999851","survey-likert","94","220790","0.0-94.0","","","","","","","{""judgement"":0}","[0]","0"
"","1315.3999999985099","survey-likert","95","222107","0.0-95.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","96","222108","0.0-96.0","","","","","","","","",""
"","null","html-keyboard-response","97","225113","0.0-97.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","98","228219","0.0-98.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","99","231220","0.0-99.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","100","234300","0.0-100.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","101","234301","0.0-101.0","","","","","","","","",""
"","2841.89999999851","survey-likert","102","237143","0.0-102.0","","","","","","","{""judgement"":0}","[0]","0"
"","1527.5","survey-likert","103","238672","0.0-103.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","104","238673","0.0-104.0","","","","","","","","",""
"","null","html-keyboard-response","105","241675","0.0-105.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","106","244771","0.0-106.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159819.bmppp52_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","107","247775","0.0-107.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","108","250879","0.0-108.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159819.bmppp52_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","109","250879","0.0-109.0","","","","","","","","",""
"","1965.1000000014901","survey-likert","110","252846","0.0-110.0","","","","","","","{""judgement"":0}","[0]","0"
"","1444.3999999985099","survey-likert","111","254292","0.0-111.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","112","254292","0.0-112.0","","","","","","","","",""
"","null","html-keyboard-response","113","257296","0.0-113.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","114","260362","0.0-114.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","115","263367","0.0-115.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","116","266476","0.0-116.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498398.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","117","266476","0.0-117.0","","","","","","","","",""
