"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","122","687340","0.0-122.0","","null","","Agent A","scrambled","STIM_SET_1/0_713760.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","123","690342","0.0-123.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","124","693382","0.0-124.0","","null","","Agent B","veridical","STIM_SET_1/0_713760.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","","call-function","125","693382","0.0-125.0","","","","","","","","",""
"","7497.145000000019","survey-likert","126","700881","0.0-126.0","","","","","","","{""judgement"":0}","[0]","1"
"","2502.804999999935","survey-likert","127","703385","0.0-127.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","128","703386","0.0-128.0","","","","","","","","",""
"","null","html-keyboard-response","129","706387","0.0-129.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","130","709429","0.0-130.0","","null","","Agent A","veridical","STIM_SET_1/0_1593041.bmppp89_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","131","712436","0.0-131.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","132","715477","0.0-132.0","","null","","Agent B","scrambled","STIM_SET_1/0_1593041.bmppp89_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","133","715477","0.0-133.0","","","","","","","","",""
"","5178.334999999963","survey-likert","134","720657","0.0-134.0","","","","","","","{""judgement"":0}","[0]","0"
"","10790.430000000051","survey-likert","135","731449","0.0-135.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","136","731450","0.0-136.0","","","","","","","","",""
"","null","html-keyboard-response","137","734454","0.0-137.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","138","737539","0.0-138.0","","null","","Agent A","veridical","STIM_SET_1/0_713888.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","139","740544","0.0-139.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","140","743628","0.0-140.0","","null","","Agent B","scrambled","STIM_SET_1/0_713888.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","141","743629","0.0-141.0","","","","","","","","",""
"","2275.195000000065","survey-likert","142","745905","0.0-142.0","","","","","","","{""judgement"":0}","[0]","0"
"","2334.185000000056","survey-likert","143","748241","0.0-143.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","144","748242","0.0-144.0","","","","","","","","",""
"","null","html-keyboard-response","145","751243","0.0-145.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","146","754302","0.0-146.0","","null","","Agent A","veridical","STIM_SET_1/0_713920.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","147","757308","0.0-147.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","148","760371","0.0-148.0","","null","","Agent B","scrambled","STIM_SET_1/0_713920.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","149","760371","0.0-149.0","","","","","","","","",""
"","5244.6699999999255","survey-likert","150","765617","0.0-150.0","","","","","","","{""judgement"":0}","[0]","0"
"","1678.6300000000047","survey-likert","151","767297","0.0-151.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","152","767298","0.0-152.0","","","","","","","","",""
"","null","html-keyboard-response","153","770300","0.0-153.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","154","773350","0.0-154.0","","null","","Agent A","scrambled","STIM_SET_1/0_713788.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","155","776355","0.0-155.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","156","779404","0.0-156.0","","null","","Agent B","veridical","STIM_SET_1/0_713788.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","","call-function","157","779405","0.0-157.0","","","","","","","","",""
"","2514.969999999972","survey-likert","158","781921","0.0-158.0","","","","","","","{""judgement"":1}","[0]","1"
"","1454.344999999972","survey-likert","159","783377","0.0-159.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","160","783378","0.0-160.0","","","","","","","","",""
"","null","html-keyboard-response","161","786380","0.0-161.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","162","789439","0.0-162.0","","null","","Agent A","veridical","STIM_SET_1/0_713228.bmppp51_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","163","792440","0.0-163.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","164","795501","0.0-164.0","","null","","Agent B","scrambled","STIM_SET_1/0_713228.bmppp51_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","165","795502","0.0-165.0","","","","","","","","",""
"","9905.709999999963","survey-likert","166","805409","0.0-166.0","","","","","","","{""judgement"":0}","[0]","0"
"","1390.969999999972","survey-likert","167","806801","0.0-167.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":9766.18499999994},{""page_index"":1,""viewing_time"":4864.035000000033},{""page_index"":2,""viewing_time"":1119.9899999998743}]","15750.530000000028","instructions","168","822553","0.0-168.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":879.2000000000698},{""page_index"":1,""viewing_time"":1439.5800000000745},{""page_index"":2,""viewing_time"":792.3399999999674}]","3111.4700000000885","instructions","169","825665","0.0-169.0","","","","","","","","",""
"","","call-function","170","825666","0.0-170.0","","","","","","","","",""
"","null","html-keyboard-response","171","828670","0.0-171.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","172","831736","0.0-172.0","","null","","Agent A","scrambled","STIM_SET_1/0_497950.bmppp51_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","173","834738","0.0-173.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","174","837805","0.0-174.0","","null","","Agent B","veridical","STIM_SET_1/0_497950.bmppp51_L1V1_freeview_veridical.mp4","","",""
"","","call-function","175","837805","0.0-175.0","","","","","","","","",""
"","7658.780000000144","survey-likert","176","845466","0.0-176.0","","","","","","","{""judgement"":0}","[0]","1"
"","2293.8450000000885","survey-likert","177","847761","0.0-177.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","178","847762","0.0-178.0","","","","","","","","",""
"","null","html-keyboard-response","179","850764","0.0-179.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","180","853810","0.0-180.0","","null","","Agent A","veridical","STIM_SET_1/0_285905.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","181","856812","0.0-181.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","182","859859","0.0-182.0","","null","","Agent B","scrambled","STIM_SET_1/0_285905.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","183","859859","0.0-183.0","","","","","","","","",""
"","2179.9899999999907","survey-likert","184","862041","0.0-184.0","","","","","","","{""judgement"":0}","[0]","0"
"","2359.2299999999814","survey-likert","185","864401","0.0-185.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","186","864402","0.0-186.0","","","","","","","","",""
"","null","html-keyboard-response","187","867406","0.0-187.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","188","870448","0.0-188.0","","null","","Agent A","scrambled","STIM_SET_1/0_713786.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","189","873449","0.0-189.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","190","876490","0.0-190.0","","null","","Agent B","veridical","STIM_SET_1/0_713786.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","","call-function","191","876491","0.0-191.0","","","","","","","","",""
"","3405.3099999999395","survey-likert","192","879897","0.0-192.0","","","","","","","{""judgement"":1}","[0]","1"
"","6286.800000000047","survey-likert","193","886186","0.0-193.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","194","886186","0.0-194.0","","","","","","","","",""
"","null","html-keyboard-response","195","889190","0.0-195.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","196","892267","0.0-196.0","","null","","Agent A","scrambled","STIM_SET_1/0_150273.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","197","895270","0.0-197.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","198","898350","0.0-198.0","","null","","Agent B","veridical","STIM_SET_1/0_150273.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","","call-function","199","898350","0.0-199.0","","","","","","","","",""
"","4249.945000000065","survey-likert","200","902601","0.0-200.0","","","","","","","{""judgement"":1}","[0]","1"
"","1205.75","survey-likert","201","903809","0.0-201.0","","","","","","","{""confidence"":0}","[0]",""
