"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","html-keyboard-response","108","577480","0.0-108.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","109","580544","0.0-109.0","","null","","Agent A","scrambled","STIM_SET_2/0_61574.bmppp90_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","110","583547","0.0-110.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","111","586653","0.0-111.0","","null","","Agent B","veridical","STIM_SET_2/0_61574.bmppp90_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","112","586653","0.0-112.0","","","","","","","","",""
"","2006.545000000042","survey-likert","113","588660","0.0-113.0","","","","","","","{""judgement"":0}","[0]","1"
"","1382.0900000000838","survey-likert","114","590044","0.0-114.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","115","590044","0.0-115.0","","","","","","","","",""
"","null","html-keyboard-response","116","593049","0.0-116.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","117","596152","0.0-117.0","","null","","Agent A","veridical","STIM_SET_2/0_1592033.bmppp94_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","118","599157","0.0-118.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","119","602261","0.0-119.0","","null","","Agent B","scrambled","STIM_SET_2/0_1592033.bmppp94_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","120","602261","0.0-120.0","","","","","","","","",""
"","1606.3850000000093","survey-likert","121","603868","0.0-121.0","","","","","","","{""judgement"":0}","[0]","0"
"","1447.6049999999814","survey-likert","122","605317","0.0-122.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","123","605317","0.0-123.0","","","","","","","","",""
"","null","html-keyboard-response","124","608321","0.0-124.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","125","611405","0.0-125.0","","null","","Agent A","scrambled","STIM_SET_2/0_713142.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","126","614407","0.0-126.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","127","617495","0.0-127.0","","null","","Agent B","veridical","STIM_SET_2/0_713142.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","128","617496","0.0-128.0","","","","","","","","",""
"","1996.2300000000978","survey-likert","129","619493","0.0-129.0","","","","","","","{""judgement"":1}","[0]","1"
"","1846.7449999999953","survey-likert","130","621341","0.0-130.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","131","621341","0.0-131.0","","","","","","","","",""
"","null","html-keyboard-response","132","624344","0.0-132.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","133","627438","0.0-133.0","","null","","Agent A","veridical","STIM_SET_2/0_1159329.bmppp99_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","134","630440","0.0-134.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","135","633538","0.0-135.0","","null","","Agent B","scrambled","STIM_SET_2/0_1159329.bmppp99_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","136","633538","0.0-136.0","","","","","","","","",""
"","1432.5199999999022","survey-likert","137","634973","0.0-137.0","","","","","","","{""judgement"":0}","[0]","0"
"","1093.7000000000698","survey-likert","138","636068","0.0-138.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","139","636068","0.0-139.0","","","","","","","","",""
"","null","html-keyboard-response","140","639073","0.0-140.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","141","642174","0.0-141.0","","null","","Agent A","scrambled","STIM_SET_2/0_1159889.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","142","645181","0.0-142.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","143","648279","0.0-143.0","","null","","Agent B","veridical","STIM_SET_2/0_1159889.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","144","648279","0.0-144.0","","","","","","","","",""
"","1804.7149999999674","survey-likert","145","650084","0.0-145.0","","","","","","","{""judgement"":1}","[0]","1"
"","1054.6900000000605","survey-likert","146","651140","0.0-146.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","147","651141","0.0-147.0","","","","","","","","",""
"","null","html-keyboard-response","148","654142","0.0-148.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","149","657236","0.0-149.0","","null","","Agent A","scrambled","STIM_SET_2/0_1159392.bmppp95_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","150","660238","0.0-150.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","151","663331","0.0-151.0","","null","","Agent B","veridical","STIM_SET_2/0_1159392.bmppp95_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","152","663331","0.0-152.0","","","","","","","","",""
"","1927.5699999999488","survey-likert","153","665260","0.0-153.0","","","","","","","{""judgement"":0}","[0]","1"
"","1311.3999999999069","survey-likert","154","666572","0.0-154.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","155","666572","0.0-155.0","","","","","","","","",""
"","null","html-keyboard-response","156","669577","0.0-156.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","157","672677","0.0-157.0","","null","","Agent A","veridical","STIM_SET_2/0_498221.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","158","675679","0.0-158.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","159","678772","0.0-159.0","","null","","Agent B","scrambled","STIM_SET_2/0_498221.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","160","678773","0.0-160.0","","","","","","","","",""
"","2422.3649999999907","survey-likert","161","681196","0.0-161.0","","","","","","","{""judgement"":1}","[0]","0"
"","1287.0599999999395","survey-likert","162","682484","0.0-162.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","163","682484","0.0-163.0","","","","","","","","",""
"","null","html-keyboard-response","164","685488","0.0-164.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
